alpha,delta,u,g,r,i,z,class,redshift,plate,MJD
251.322068287945,23.2045006921365,25.82979,22.09421,20.38259,19.47815,19.05499,GALAXY,0.3854747,4182,55446
255.743802567824,19.3526099511528,20.51431,18.75943,17.90092,17.37923,17.03406,GALAXY,0.09009044,1425,52913
148.184951726124,-0.542887734915505,24.12916,23.82668,21.1077,19.78053,19.23564,GALAXY,0.6542139,3768,55564
206.072497546898,12.8419142594951,24.16322,20.78063,19.67374,18.91008,18.73582,QSO,4.946652,5443,56010
258.443340318509,28.3382820789799,20.17428,18.52414,17.65485,17.26567,16.94881,GALAXY,0.1060414,977,52410
252.771051799529,35.0713743173311,25.90327,21.74714,20.16694,19.141,18.81346,STAR,0.0001145088,4987,55746
246.448977089873,31.7987160797044,23.01356,21.46625,20.82561,20.47223,20.58061,STAR,-0.0004035415,10919,58255
324.892056246262,5.650299820011,23.88982,22.74267,20.64884,19.75032,19.39395,GALAXY,0.4577819,4087,55449
16.4176038823482,-1.41570817418686,18.69619,18.22166,18.01088,18.00125,17.84007,QSO,2.203076,4373,55811
2.76243763804473,7.62089671804384,19.84617,19.42389,19.172,18.99009,18.71641,QSO,0.4620674,11309,58428
341.617699761899,7.1074156185167,26.07875,22.46428,22.45923,22.44176,22.25675,STAR,-0.0006471064,5059,56190
176.669005217157,27.1321938190344,17.71458,16.47725,15.97507,15.77469,15.67171,STAR,0.0001532748,3221,54864
30.3935612004994,0.981268359103976,21.95395,20.47685,19.93081,19.68456,19.57636,STAR,-0.0002710485,2866,54478
26.3533577735864,0.969666768145699,18.78918,16.37082,15.04312,14.26446,13.78605,STAR,-0.0001753866,1906,53293
25.1618168203215,0.879975241276832,20.6996,20.59092,20.35042,20.30288,20.09954,QSO,0.9587256,7842,56899
256.186005481392,22.5737327118604,20.36466,20.0215,19.85726,19.66678,19.66566,QSO,1.542891,1688,53462
120.937867402149,10.6223343056294,20.04432,17.95274,16.67217,16.12965,15.70623,GALAXY,0.1770391,2418,53794
120.093898402552,10.3605401070769,22.99827,22.87146,20.91887,19.90249,19.42261,GALAXY,0.6093853,4511,55602
220.358924751579,42.2729781833827,22.1737,22.04987,21.46693,21.47146,21.31417,GALAXY,0.4020197,8497,58161
343.674836314028,22.0124696728309,21.47383,20.92182,20.69545,20.5654,20.34199,QSO,0.7250044,6308,56215
2.26064314852545,-7.69997383454618,22.28729,22.8386,20.72923,19.59163,19.01813,GALAXY,0.5277549,7148,56591
357.853923744903,33.1964904060409,20.75996,19.73815,19.42525,19.29984,19.15667,QSO,2.733683,6500,56541
32.8941126239102,6.32398593274061,22.88072,22.15137,20.92341,19.70629,19.06129,GALAXY,0.6448925,4401,55510
166.4030361625,-1.97437768211286,24.06437,21.81242,19.92495,19.05025,18.54077,GALAXY,0.3816758,3787,55565
241.055812654601,27.7826642995592,20.31466,18.5196,17.22865,16.6997,16.3275,GALAXY,0.2244392,1392,52822
189.689629196292,-1.42127963479822,22.24499,21.28582,21.07319,20.86126,20.52398,STAR,0.0005415119,3793,55214
171.793420959821,57.8624859258304,26.83164,23.53934,21.25804,20.21208,19.51736,GALAXY,0.6402121,8183,57375
129.247603663047,44.445676365908,22.0043,19.44422,17.96786,17.43717,17.11582,GALAXY,0.2585903,4683,55924
127.806108353713,47.2119186731433,21.97017,20.9943,20.11641,19.72849,19.35723,GALAXY,0.5078052,7325,56717
125.051381968603,16.1989182224555,22.36406,21.76931,21.69068,21.67297,21.56115,GALAXY,0.1321042,4498,55615
280.271487560172,41.7632724373718,20.18451,19.39553,19.02122,18.89331,18.83788,STAR,-0.000383779,2819,54617
116.752992042651,14.6404326165405,20.69706,20.14424,20.04716,19.98426,19.92608,QSO,1.247628,4502,55569
216.398886170243,64.3796353298899,20.20098,18.57811,17.77474,17.27717,17.00322,GALAXY,0.1130051,499,51988
159.884830904071,20.5169600812641,23.93481,21.85493,20.20671,19.1103,18.68994,GALAXY,0.5478384,5874,56039
219.245208535026,37.7698137768558,24.84695,22.11309,20.20656,19.32733,18.98413,GALAXY,0.4994094,5173,56046
236.594976738104,30.3922468883928,23.65654,22.62421,21.06778,19.96326,19.52105,GALAXY,0.5631173,5011,55739
234.255143845627,31.4425084678233,18.85578,18.09858,17.76287,17.59756,17.54439,GALAXY,0.153835,1389,53135
160.058291410575,-1.94232677397334,23.07721,20.05987,18.46531,17.8676,17.54114,GALAXY,0.3138954,3771,55544
166.205417389471,-2.08778027653567,24.42335,21.74984,20.41089,19.56531,19.27266,GALAXY,0.5324876,3773,55240
177.755441463329,-2.10930138139861,26.54529,20.9141,19.12163,18.45437,18.09132,GALAXY,0.3380948,3790,55208
207.864959707565,21.0359335125731,18.24304,17.95961,17.93503,18.0381,17.99097,QSO,0.8192689,2769,54527
28.9100496793683,26.8945863617998,19.82411,18.64879,18.39714,18.31266,18.27268,STAR,-0.0002234538,10000,57346
254.34637240481,40.6012456875162,23.09635,21.42009,21.05345,21.19394,21.15305,QSO,1.229255,8544,58281
331.172629537772,15.3559843699827,26.73016,21.81999,20.16184,18.99315,18.46074,GALAXY,0.5671422,5035,55829
155.968585968099,55.1240668963838,24.02664,22.92755,21.26595,20.1524,19.64175,GALAXY,0.6112235,6696,56398
0.844438008797823,-2.12495363451253,24.14512,21.99928,21.89543,21.39828,23.22006,GALAXY,0.9311994,9345,57713
2.40216466126446,-2.1692620886228,22.50366,23.48677,21.29622,20.06268,19.37349,GALAXY,0.898735,7863,56975
125.082627064114,45.1755881565397,23.32595,21.3889,20.51726,19.9994,19.63558,GALAXY,0.4320446,6380,56340
195.790681128195,47.4474629183002,21.3127,20.80784,20.88742,21.0573,21.17149,GALAXY,0.02485037,7413,56769
219.093778084448,42.690872670491,20.85806,19.0379,18.53863,18.34347,17.87262,QSO,2.948654,6060,56074
206.752836932684,46.0250827205445,19.95146,19.73503,19.70205,19.52908,19.77858,QSO,1.562735,7429,56740
319.511418761243,1.98572597937707,19.71287,19.25662,18.99338,18.97929,19.07204,QSO,1.15554,9161,57691
236.30494322366,33.3986604783668,21.28992,20.41102,20.25978,20.20016,20.18681,STAR,-0.0004204228,4971,55747
145.487757030931,31.8592055135443,26.62733,23.45725,21.19627,20.08647,19.09398,GALAXY,0.8091138,11378,58437
184.447840477026,60.0522411241344,19.01576,17.95984,17.53988,17.2244,17.04293,GALAXY,0.07886174,955,52409
157.200885099071,35.3300703856587,22.46216,22.88237,22.13175,20.887,19.9,STAR,0.001397105,10274,58170
212.356987992942,65.451684555522,18.1791,16.4409,15.68268,15.29602,15.01465,GALAXY,0.035471,498,51984
174.153831333638,27.0534051295033,22.15,21.42444,21.32906,21.28653,21.52492,STAR,-0.0002392814,6410,56336
220.904355784438,3.02489125768719,20.24244,20.12802,20.12487,19.87907,19.82966,QSO,1.744676,537,52027
237.393808561838,2.0848483370638,21.76262,20.92169,20.74294,20.66101,20.72314,STAR,-0.0003960053,4055,55359
32.0936213851168,26.150369336533,21.14549,18.33507,17.19892,16.78078,16.55437,STAR,0.0001526095,5698,55947
215.643313255252,43.7031937666456,21.23749,20.40609,20.22783,20.2049,20.06592,STAR,-0.0005360545,6056,56092
239.460520439726,53.3687890619421,25.12301,20.78469,19.05201,18.47016,18.16005,GALAXY,0.312362,6709,56429
347.734208573619,0.682514603853239,23.19522,22.42649,22.38568,21.87935,21.54357,QSO,1.594511,9174,58070
187.558746476311,51.7208034700976,22.74392,21.14956,20.89213,20.76216,20.87015,STAR,6.670883e-05,8227,57427
232.39508108775,50.9965959681643,25.11411,23.12219,21.25888,20.0973,19.41268,GALAXY,0.5879337,8407,57839
218.895184462563,56.5936931498695,25.9174,22.59038,20.83476,19.70624,19.11078,GALAXY,0.609497,6800,56399
221.065440179272,55.8556475131035,20.81476,18.8798,17.74182,17.2421,16.87455,GALAXY,0.1502239,791,52435
122.987346758848,43.1528565268745,22.85089,22.25928,22.07793,21.82566,21.41198,QSO,2.501759,8278,56990
141.273510264635,30.8687043099382,24.8233,22.77627,22.26545,21.75987,21.38347,GALAXY,1.274467,10440,58138
206.896318161863,16.5154022095581,22.17474,21.43201,20.61733,19.84928,19.43487,GALAXY,0.6584782,5444,56038
333.914704795865,24.2179158301364,24.26298,24.86254,22.51144,21.34981,19.98753,GALAXY,0.4349135,7643,57302
157.048440673818,-0.542372603874935,19.62571,18.30271,17.29875,16.83914,16.44,GALAXY,0.2214076,272,51941
168.445648439221,3.96002237970689,22.02421,20.81846,19.1845,18.66856,18.31597,GALAXY,0.3053072,4770,55928
183.149943049562,4.21709068823075,21.6807,19.81321,18.27877,17.74533,17.37106,GALAXY,0.2630338,4749,55633
189.782272326382,4.16897907445955,20.62687,18.32124,17.13412,16.60738,16.21714,GALAXY,0.1660248,846,52407
127.364908477276,34.082096222307,21.0908,21.02639,21.01575,20.57683,20.33464,QSO,1.656697,10235,58127
151.766390585471,46.2838858574157,19.12816,18.99074,18.94893,18.79129,18.77624,QSO,1.642774,872,52339
203.84294394793,34.0738750276842,24.72057,21.85889,20.27422,19.51132,19.10531,GALAXY,0.4628749,3985,55320
357.473631310051,34.0620011819851,21.31483,19.96926,19.72328,19.56454,19.55927,QSO,2.978145,7143,56572
357.963133917781,32.9635194103243,19.45873,19.24692,18.92792,18.7261,18.5623,QSO,1.196496,7751,58081
128.179829114069,47.3941840176322,19.38154,18.2634,17.86788,17.73249,17.76134,STAR,0.0001697045,3174,54821
112.10487569344,30.7472740400991,16.78917,15.66094,15.40014,15.33503,15.32133,STAR,0.0001590583,2677,54180
115.181001177959,34.7354839262766,19.01385,18.66948,18.45963,18.45004,18.20074,QSO,0.8456263,542,51993
228.092652591068,20.8073711174471,19.19731,18.26143,17.89954,17.7613,17.68726,STAR,-0.0002954708,3956,55656
196.327281848216,-1.37484856307094,21.80972,20.92027,20.75383,20.90992,20.06209,QSO,2.596833,4051,55337
181.900209950638,34.6602359349397,26.90176,21.79879,20.12227,18.96884,18.33114,GALAXY,0.5540527,4610,55621
171.285118169557,-2.16181685848965,24.90214,21.14916,19.5957,18.817,18.54983,GALAXY,0.4660683,3789,55269
220.758794836207,55.8322612262945,24.09391,23.03005,21.69259,20.62284,19.63327,GALAXY,0.8908404,8399,57843
30.5857041373597,-1.1092311687994,20.4021,19.92472,21.19377,24.942,22.73974,QSO,1.153075,1505,52941
4.28566647506411,-1.06005140960819,22.16896,20.42583,19.73745,19.48618,19.16736,GALAXY,0.153642,1492,52932
122.341067510591,2.21710708957064,24.23009,21.59908,19.6394,18.96546,18.55631,GALAXY,0.4032293,4787,55863
168.742990313394,32.7575178668551,22.40421,21.71154,20.00487,19.06155,18.61906,GALAXY,0.5116739,6440,56370
357.133889077381,26.7642712054957,25.61349,22.20794,21.65949,21.48956,21.31468,GALAXY,0.1975516,6516,56571
142.837402273063,16.9544888971294,19.88253,18.10428,17.15022,16.77095,16.46265,GALAXY,0.1474032,2368,53758
152.746700146901,19.2222750242426,19.16295,18.05183,17.2841,16.88309,16.69348,GALAXY,0.1735061,2372,53768
158.424769684165,31.3049563500267,21.04434,18.5073,17.1344,16.09379,15.50456,STAR,0.0001438235,1959,53440
140.705480423432,60.4905057988812,16.78778,15.35302,14.62824,14.22071,13.8997,GALAXY,0.03943169,485,51909
215.81438231699,64.4995843712889,19.71631,17.73536,16.60895,16.10971,15.67701,GALAXY,0.1321093,499,51988
325.245869938043,1.30560644320909,19.94631,19.88399,19.77982,19.76478,19.86666,QSO,1.353425,9164,58045
2.12769138945043,1.89971532004838,21.13846,20.62625,20.45148,20.14465,20.20713,QSO,1.522822,7852,56987
339.985701815652,1.82671225870603,21.4931,21.43837,21.05136,21.00206,20.78062,QSO,1.137859,9170,58048
254.685682390197,24.1919773496893,19.8032,18.54576,17.96692,17.7543,17.62707,STAR,-0.0002500171,2191,54621
359.094505937879,0.168358862441604,22.69208,22.95914,22.58804,21.5251,21.10836,GALAXY,0.7991971,8769,57338
191.388629235344,29.011315293632,19.40857,18.05482,17.53604,17.39417,17.29673,STAR,-3.578092e-05,2457,54180
187.229340848261,-1.30848805857682,22.53613,21.10077,20.87515,20.71725,20.37715,STAR,-2.909631e-05,3792,55212
187.803522868015,-1.42209163818619,21.50574,20.21809,20.0157,19.83834,19.71335,QSO,2.838753,3778,55213
188.627540930177,-1.424219098177,21.56405,20.55885,20.44406,20.32985,20.33289,STAR,5.556704e-05,3778,55213
171.367065319022,57.7130056380369,15.97979,15.55798,15.719,16.60937,19.85535,GALAXY,0.006439541,1309,52762
184.85274914912,-2.20742896738541,20.29663,18.13725,17.25553,16.82903,16.49852,GALAXY,0.08060263,333,52313
233.737293392682,31.7283994232812,19.48965,17.51652,16.58992,16.08417,15.71447,GALAXY,0.1056531,1388,53119
217.647820205729,20.0330254315411,22.86184,19.94402,18.23114,17.58604,17.15511,GALAXY,0.3291178,2774,54534
115.28368180181,24.5091367173712,22.24462,22.03792,20.53706,19.55738,19.11176,GALAXY,0.5555806,4470,55587
173.634755686137,52.1665037821387,18.74674,17.41133,16.92185,16.60949,16.52599,GALAXY,0.0573511,880,52367
219.331969724235,42.6903517570784,21.64648,19.18245,17.67418,16.27532,15.49638,STAR,6.099856e-05,1396,53112
238.924842687089,28.9473137571237,19.18808,17.29033,16.35419,15.89622,15.54643,GALAXY,0.07642011,1391,52817
205.064763642536,41.2371494694399,20.20589,18.34421,17.3353,16.86601,16.50512,GALAXY,0.1338176,1464,53091
205.095156220237,41.2615844266891,21.94499,20.59853,19.19365,18.70316,18.36112,GALAXY,0.250878,8390,57485
335.10580272645,26.3985179685423,24.05519,22.57632,21.62507,20.53537,19.60912,GALAXY,0.6334619,7649,57574
130.98690304709,11.8361353324698,24.58136,23.4997,21.04551,19.70563,19.21392,GALAXY,0.6508594,5288,55865
159.480127263868,20.2883722377597,23.90286,22.26775,20.32254,19.28602,18.79405,GALAXY,0.6038402,5874,56039
33.1383578457086,1.44208473175564,21.88384,20.21682,19.49112,19.29826,19.11621,STAR,-0.000214857,7833,57286
218.827536664798,51.3626486866423,24.67221,21.80157,20.15707,19.36643,19.06621,GALAXY,0.5243576,6725,56390
145.720146159349,44.3691295436819,21.37514,21.0454,20.49039,19.99622,19.85164,QSO,1.499508,8285,57048
180.601888182615,51.6082954941163,21.3384,21.02845,20.94659,20.60888,20.73737,GALAXY,0.839737,8225,57375
119.874101542837,12.394127885055,23.74565,21.29179,20.50954,20.12332,19.95909,STAR,-0.00401901,2265,53674
118.951435139852,-0.307827141495449,21.03651,19.14768,18.38497,17.96149,18.00766,STAR,0.0003618436,7451,56739
215.320954947596,53.8335525570588,25.00142,22.5443,22.06644,21.16352,21.37707,GALAXY,0.7246299,5017,55715
330.900844076979,30.4072088206033,23.89204,22.71284,21.21638,20.03538,19.33082,STAR,-0.000103402,5961,56460
337.759654685955,32.3312732061936,25.00115,21.59068,20.8483,19.57666,18.93327,STAR,-0.0001007959,6509,56486
27.1136203001656,27.2798841508174,21.58712,21.32258,20.93899,20.84527,20.71605,QSO,1.241448,7689,57743
232.48332316135,49.2904983430915,22.18807,20.02055,18.45639,17.91605,17.57119,GALAXY,0.3125066,6728,56426
136.522068082472,12.8582353122368,17.58741,16.55088,16.09494,15.90552,15.81843,STAR,0.0007696018,2434,53826
14.6759926901916,18.0313357497162,23.7311,22.55097,20.45737,19.53674,19.23306,GALAXY,0.5245638,5705,56194
193.173434801209,50.8893717458277,21.44913,20.57395,20.50718,20.49988,20.47199,STAR,-0.0008313002,6673,56419
205.613167563087,49.2568376399897,22.36571,21.41455,21.12382,21.00775,20.97636,STAR,-0.0007502601,7430,57105
197.368608413828,50.467503660536,20.02084,19.97742,19.71638,19.62225,19.6872,GALAXY,0.0,8223,57429
205.355797731704,33.7124477572445,21.70034,19.63554,18.14069,17.59737,17.22533,GALAXY,0.2740749,3985,55320
292.18073850919,62.4246155791259,18.89752,17.38481,16.83387,16.63794,16.52186,STAR,-0.0002193967,2553,54631
113.199085579322,32.2186187530406,18.80613,17.77647,17.46088,17.32315,17.28753,STAR,-0.0002576945,9364,57699
114.275670893553,33.5827607366599,22.33308,22.30881,21.37652,21.43492,21.32364,GALAXY,0.2773366,9364,57699
212.675247115983,-0.450663738477638,25.5866,23.16829,21.81913,20.53824,20.03162,GALAXY,0.6961758,4034,55635
326.351847806382,-1.53556480704398,24.23453,24.01717,22.74551,22.63996,21.79823,GALAXY,0.834695,9228,58014
171.258761246674,4.22624620035098,20.2889,19.44683,19.00806,18.65049,18.46936,GALAXY,0.1857156,836,52376
179.938480269768,-2.26638280926042,24.73343,22.1648,20.36012,19.53271,19.12099,GALAXY,0.5087776,3776,55209
20.2432513681182,-1.18353186279193,21.63729,20.53155,19.55033,19.21815,18.77217,GALAXY,0.3214636,1080,52614
130.02855541933,3.15383909183592,25.21814,22.24801,20.56101,19.59166,19.11721,GALAXY,0.5754267,3809,55533
134.824602276524,3.69128102509447,25.56544,22.41915,20.5292,19.52654,19.1505,GALAXY,0.4886958,3817,55277
152.999232464885,5.18362775270396,20.40816,18.4327,17.29757,16.83961,16.47593,GALAXY,0.1563195,574,52355
157.498858512194,5.48018947638813,18.58766,16.71695,15.85681,15.47808,15.15884,GALAXY,0.05584054,999,52636
326.147955484489,7.7365742612587,23.79513,22.14009,20.56995,19.54534,19.11352,GALAXY,0.53703,4092,55477
339.626279824191,27.4647753341121,22.44999,21.65521,20.35348,19.6169,19.20289,GALAXY,0.252204,6296,56219
236.839673385824,56.7178587405107,20.678,18.73,17.49571,17.03544,16.74385,GALAXY,0.1880028,617,52072
222.771632887651,62.6315270473322,26.58495,21.05844,19.26475,18.45072,17.86235,GALAXY,0.4875571,6983,56447
153.026330962669,19.1933615550354,20.05559,18.19049,17.2771,16.79135,16.46346,GALAXY,0.1104017,2372,53768
11.1959557413372,1.79822259592189,23.64363,20.25027,18.70041,17.83129,16.06344,STAR,-9.721545e-05,7857,57278
204.733652733349,41.2860562753129,17.78689,16.43507,15.8173,15.43966,15.18898,GALAXY,0.05904469,1464,53091
206.266107545851,41.0367648259616,18.66756,16.92151,16.0558,15.64666,15.35831,GALAXY,0.06104726,1377,53050
211.797129285093,39.8325150247474,19.60093,17.74763,16.89002,16.49366,16.20422,GALAXY,0.08051506,1379,53084
1.21013195895137,2.96165294208369,22.98787,23.12919,22.40422,21.96595,21.22414,GALAXY,1.004136,9439,58015
176.108372403748,27.170733926655,21.83794,21.11998,20.97396,21.15431,20.6516,QSO,2.510097,6406,56330
162.980782039149,-2.03703474814215,23.70725,21.95075,20.44719,19.3593,18.98662,GALAXY,0.5360565,3772,55277
244.614398940345,25.4607576007862,19.19449,18.22343,17.83378,17.56509,17.39878,GALAXY,0.1294129,1576,53496
241.062629975201,27.8172448085406,18.67582,17.61584,17.21523,16.99303,16.85994,GALAXY,0.04516402,1578,53496
240.938526413041,27.733000806635,23.22785,21.74837,20.31764,19.29869,18.83538,GALAXY,0.5466383,4725,55711
239.688292641388,10.4243397940805,20.96578,18.68752,17.32072,16.79107,16.40911,GALAXY,0.2024752,2523,54572
217.752449013462,0.199172358896891,23.05362,21.55543,21.49703,21.64259,21.43325,STAR,9.948069e-05,4028,55621
345.62046229261,-1.94606567139101,24.63033,23.01059,22.47907,23.05447,22.32296,GALAXY,1.182122,9214,57684
161.844933358564,22.5904576437174,21.41197,18.73882,17.6927,17.28486,17.05938,STAR,9.294359e-05,6426,56334
312.217424190961,1.38901411123457,16.24714,14.80113,14.13976,13.83597,13.6677,STAR,-0.0004059742,2815,54414
353.420566457877,0.64320965260828,19.58099,19.48396,19.46421,19.37038,19.26973,QSO,2.088993,1094,52524
148.627474216865,45.5808689369732,23.54329,22.13591,21.67813,21.03115,20.47214,QSO,0.5019892,7284,56683
215.51517547293,57.3705068734741,22.58436,22.27709,20.49052,19.50697,18.88028,GALAXY,0.6326507,6803,56402
305.657150281958,-13.0697572400828,20.6219,19.44201,19.46725,19.59504,19.7399,STAR,-0.001035846,3137,54730
127.623716023555,28.3244449106611,24.05878,22.81191,22.17316,22.491,22.31192,GALAXY,1.067456,9612,57801
205.40861808059,21.3525869293978,18.78434,18.71327,18.56547,18.59713,18.62849,QSO,1.081264,2654,54231
231.809237019531,45.8836424668505,17.73,17.59976,17.95371,18.1982,18.49835,STAR,0.0001353186,6040,56101
243.850862872055,37.6600301300127,20.20222,19.52698,19.29051,19.21994,19.12085,STAR,-0.0002973624,5199,56067
195.441720279231,33.4412028186161,21.61543,19.9681,18.70523,18.20727,17.86743,GALAXY,0.19056,10252,58485
163.184616104207,31.7453872027454,23.69198,23.11349,21.5564,20.15483,19.44522,GALAXY,0.7256681,6445,56366
120.61940991692,7.90778119949971,26.35808,21.65697,21.2222,21.14722,20.94722,QSO,3.198666,5494,55857
170.755653880445,4.46139661027911,22.65899,21.93871,20.39233,19.59846,19.05145,GALAXY,0.5782356,4769,55931
